fb0aef7fe3bcef4b1757477b148b8a2a,correct,1557379123,明後日は暖かい,false
1552d713c7ac1dcf2ca0dfed0483a4d6,correct,1557379142,明後日は暖かい,false
5aad57fc44302cbb5f09b604865da06c,correct,1557379164,夜は涼しい,false
96b6befe0f63a9c2c5f90da8d6b687f0,incorrect,1557379184,夜は涼しい,false
9c3ae94a3d3b341aba18a17067aaac26,correct,1557379238,部屋の中は暗い？,true
36f179e1d293673608a0bafe347ac9d2,correct,1557379260,部屋の中は暗い,false
8c41a3f7b55ee3d1a772fad4aa98e133,correct,1557379305,すごく眠い？,true
abf4c033bf23a59c3dbb0a48170d7b4d,correct,1557379314,すごく眠い,false
43140287e5c7c0d07af0f2e63b1139a9,correct,1557379357,調子が悪い？,true
b1aaec48a343f299874381c66a9aa1f5,correct,1557379367,調子が悪い,false
74c53c36859433974131baaac7b8b228,correct,1557379381,これかわいい？,true
c618ebb34f0b44ac465a43c549c1e8e6,correct,1557379391,鬼かわいい,false
126add5a64c27312a3a6d5ac322e29b5,correct,1557379414,このラーメンうまい,false
fb95ca94fe3678775802e65c50ee6889,correct,1557379428,この料理まずい？,true
f9a30bc3f66a1d51f8decf303fae285b,correct,1557379484,ひどい,false
a34bd6d2137c7ffe62f19e4ea329fce2,correct,1557379496,この映画怖い？,true
f53506ff83c04010029e80dbfd1db212,correct,1557379505,この映画怖い,false
cf118424a772383b7922a0d8913728ab,incorrect,1557379519,厳しい,false
59ac886488be425dfaefcb91f98ae2bf,correct,1557379529,厳しい？,true
47cb930b393bebd7367c3b2cc3b1400a,incorrect,1557379546,部屋の中は静か,false
793c58d4512474e689825e8f679c08fd,correct,1557379555,部屋の中は静か？,true
a8c38df1688c27cd97aba9ebfebc98b3,correct,1557379583,街は賑やか,false
bfe430eddfd805865206a31d9954692f,correct,1557379599,あなた元気,true
1ef4918db67fc55cc52cc6f399355a60,correct,1557379613,あなた元気？,true
1d83179778fe38451d63e03c34025f96,correct,1557379626,寂しい,false
f9e0888abf8181e4e260300deada9de4,correct,1557379635,寂しい？,true
35799189d2010d78e60d242df5306cf6,incorrect,1557379652,気分がいい,false
0b739ce6e8b95e7f3eb76f09f235538e,incorrect,1557379676,気分が悪い,false
b9d9458b36efdfe4292bde2baa1e22cc,correct,1557379687,気分が悪い？,true
acdbcfba2debdd8b21d43da2d1d38219,correct,1557379701,気持ちがいい？,true
f34491a040b2f020491d710b44c11455,correct,1557379733,気持ちがいい？,true
edcd9bd576882e1c60679c597915a6e6,incorrect,1557379745,気持ちが悪い,false
30dc6ca81f8f819c24cf070224630a1d,incorrect,1557379757,気持ちが悪い,false
b44060cd4161674425b04fbe72ad04a2,correct,1557379766,気持ちが悪い,false
4c84cd3089c92e19b542b2a9f8027011,incorrect,1557379780,うるさい,false
0a8bbace60ea27b9ed201bfa9caa613e,incorrect,1557379791,うるさい,false
39ec919acef772da33711e6300f8bebd,correct,1557379801,うるさい,false
9fa65a4517c13ed3d1f17795719ec7da,correct,1557379818,嬉しい,false
7569552350a866ffb1f3bbaf75104d0a,incorrect,1557379828,嬉しい,false
8bdbd50595e4742af6bd5472d4af022d,incorrect,1557379839,嬉しい,false
3d47dc2177523b044e60e69d1580696a,correct,1557379855,悲しい？,true
6a493826bf51b59c9b71bcdbf6f280ab,correct,1557379875,幸せ？,true
de22c91b0bb2105b724c0f49861751ae,correct,1557379882,幸せ,false
31704510d86afa493bbc8270cc00c215,correct,1557379894,いや？,true
e4aad6cf6d3f69bca966cd4786de03c6,incorrect,1557379905,いや？,true
e443d9eeb7529003cb0c2c06d37e5146,correct,1557379919,今？,true
f5f512b5840a2a1daa6acb90dc1efe0d,correct,1557379926,今,false
617cf13657ece829cc6ba4fa076483ed,correct,1557379936,ステーキ,false
a006ebd2d0b850bd589950defd2a4f82,correct,1557379945,素敵？,true
059641c10e721d0bcf44ab06c429a564,correct,1557379954,好き,false
d0a7b196cfbd0b7353fe1f11f5b00cbf,correct,1557379964,好き？,true
c7ebe2e0ff2df4ef78c067a142b7b909,correct,1557379975,嫌い？,true
f25754a65624f95c747da2742a5d92f0,correct,1557380001,嫌い,false
c0a86f936a4f8332607b6b3c20c27d3e,correct,1557380022,大変,false
de6672e6970704d89fab966f6843fecd,correct,1557380031,大変？,true
f06d3e814673c945ad801d12fc3409b2,correct,1557380041,大丈夫,false
799df1dd69c09f3eb93db86bca95e8e3,correct,1557380048,大丈夫？,true
57c4158e588eb441288367c51e0c852c,correct,1557380059,これは無理,false
2d5163cac46e729b74cdeb048a8af722,correct,1557380067,これは無理？,true
18f42a88828826edde0abef947e60bb7,correct,1557380078,あれはダメ,false
e3613a1e0a1f5f12560cb2d3068fb5a9,correct,1557380086,あれはダメ？,true
f5c10749a77a2b2e6df687e3639c74a8,correct,1557380106,この人邪魔？,true
e6c86af2107e03884ebc336889bab252,correct,1557380125,これって変,false
b5a635139808c4810772627d27fcbff4,correct,1557380134,これって変？,true
1e2ba1c484a8ce0b20a5a3c957a3435b,correct,1557380146,明日が楽しみ,false
8f14553f400a5e70301bee456128e3dc,incorrect,1557380156,明日が楽しみ,false
7f395fe5c480ec5aea9590673eb9b0e2,correct,1557380165,明日が楽しみ？,true
4f79619b10dde8d089ac2cf1e34c1668,correct,1557380187,体が大きい,false
4acbb57cbc76c8ce4637353d12027eb0,correct,1557380196,体が大きい？,true
a3554d460e2b237e7da1a57e4c528ad4,incorrect,1557380224,人間性が小さい,false
9512963aa8c34816bf80845c53c570e5,correct,1557380234,人間性が小さい,false
7155228764076162f6d7ca9000520b8f,incorrect,1557380244,人間性が小さい,false
e161c326d790269e94ab6e5c8c73601d,correct,1557380258,人間性が小さい？,true
35dd1110727bcd57d45d824c9d60328c,correct,1557380291,やばい？,true
734181b54972dd486e906bb7ffcf229b,correct,1557380308,きつい？,true
6766b1ec26a9a37caef5cf9d97122f9c,correct,1557380315,きつい,false
9321aa80a7895c077d7db47f78fa7181,incorrect,1557380338,トイレが臭い,false
1a108a23bfc5fc51b89c51cbf78f7b4b,correct,1557380368,この練習つらい？,true
eb662a24a1d7d258b1fa379b4efc6834,correct,1557382876,苦しい,false
16fe070f8e6dc1de258a5e743cb4650d,correct,1557382885,苦しいいい？,true
d594b70a909b5c5be005793427b9ebbc,correct,1557382911,しんどい？,true
c44d054573a647a4f1f9825d75844f19,correct,1557382920,悔しい,false
ac37ebb0724fcada021312667fe3e8ef,correct,1557382928,悔しい？,true
377ec776c1bd855cd56b59d776574f8a,correct,1557382937,すごくムカつく,false
9f8efec218589290efec2d3a16fe17c6,incorrect,1557382946,すごくムカつく,false
f0ce2618c5a13e7ddfaca55bc9c1cabe,incorrect,1557382957,すごくムカつく,false
fc47d0ccab05048f5a64870ee2e613f9,correct,1557382976,めでたい？,true
565dac27e4dcd50c01e66882a0c8b52a,correct,1557382989,かったるい,false
f7e27becdaad90920a0ce9fa391de338,correct,1557382997,かったるい？,true
4160fa1b13a4cb6b72b4879e453850bf,correct,1557383036,はい,false
8689c6207bde1dbc807b37b6084142c4,correct,1557383042,はい？,true
0aa72ac50cce42207afd03fbda611b99,correct,1557383090,晴れ？,true
a2537a120f1fc1733280f9bfafec72b1,correct,1557383142,何か,false
fe726dd5507b8f9c480748a9fda1f4bf,incorrect,1557383155,何か,false
4ddb8911f4ee8eb6fd8e2e4553b8dac2,correct,1557383195,そうか,false
58df24da49ad292c483d7999b2add6c1,correct,1557383204,そうか？,true
bdcc8cca0b98dfb4ce16ebe236e21eec,correct,1557383216,そうですか,false
a7e3736e3e901fafcd53d29cb2d35416,correct,1557383224,そうですか？,true
c14e3df01ffcc00cd1b4a539a2a9372e,correct,1557383234,そうなの,false
9f38c2abf8e67b83dd524ede0295f58e,incorrect,1557383241,そうなの,false
8e09c747ec41a0a49363e97a22eb3b0f,incorrect,1557383252,そうなの,false
a8d471b7610d6d33ab4b02eb45597b20,correct,1557383263,そんなに,false
df18ac4e39d56dffc96e21022085c0db,correct,1557383272,そんなに？,true
